ano,codigo_provincia,provincia,codigo_canton,canton,sector,valor
2024,2.0,BOLIVAR,202.0,Chillanes,Actividades financieras,1305480.0
2024,2.0,BOLIVAR,202.0,Chillanes,Actividades profesionales e inmobiliarias,449910.0
2024,2.0,BOLIVAR,202.0,Chillanes,Administración pública,2337870.0
2024,2.0,BOLIVAR,202.0,Chillanes,Enseñanza,6671340.0
2024,2.0,BOLIVAR,202.0,Chillanes,Salud,237860.0
2024,2.0,BOLIVAR,202.0,Chillanes,Otros servicios,300570.0
2024,2.0,BOLIVAR,202.0,Chillanes,ECONOMÍA TOTAL,62586300.0
2024,2.0,BOLIVAR,203.0,Chimbo,"Agricultura, ganadería, silvicultura y pesca",27377560.0
2024,2.0,BOLIVAR,203.0,Chimbo,Explotación de minas y canteras,0.0
2024,2.0,BOLIVAR,203.0,Chimbo,Manufactura,101040.0
2024,2.0,BOLIVAR,203.0,Chimbo,Suministro de electricidad y de agua,268340.0
2024,2.0,BOLIVAR,203.0,Chimbo,Construcción,2000170.0
2024,2.0,BOLIVAR,203.0,Chimbo,Comercio,3666570.0
2024,2.0,BOLIVAR,203.0,Chimbo,"Transporte, información y comunicaciones",709070.0
2024,2.0,BOLIVAR,203.0,Chimbo,Alojamiento y servicios de comida,42220.0
2024,2.0,BOLIVAR,203.0,Chimbo,Actividades financieras,4478290.0
2024,2.0,BOLIVAR,203.0,Chimbo,Actividades profesionales e inmobiliarias,1207730.0
2024,2.0,BOLIVAR,203.0,Chimbo,Administración pública,3620860.0
2024,2.0,BOLIVAR,203.0,Chimbo,Enseñanza,3669860.0
2024,2.0,BOLIVAR,203.0,Chimbo,Salud,245260.0
2024,2.0,BOLIVAR,203.0,Chimbo,Otros servicios,693250.0
2024,2.0,BOLIVAR,203.0,Chimbo,ECONOMÍA TOTAL,48080220.0
2024,2.0,BOLIVAR,204.0,Echeandía,"Agricultura, ganadería, silvicultura y pesca",11951090.0
2024,2.0,BOLIVAR,204.0,Echeandía,Explotación de minas y canteras,0.0
2024,2.0,BOLIVAR,204.0,Echeandía,Manufactura,454100.0
2024,2.0,BOLIVAR,204.0,Echeandía,Suministro de electricidad y de agua,325050.0
2024,2.0,BOLIVAR,204.0,Echeandía,Construcción,2203460.0
2024,2.0,BOLIVAR,204.0,Echeandía,Comercio,3718110.0
2024,2.0,BOLIVAR,204.0,Echeandía,"Transporte, información y comunicaciones",673670.0
2024,2.0,BOLIVAR,204.0,Echeandía,Alojamiento y servicios de comida,20460.0
2024,2.0,BOLIVAR,204.0,Echeandía,Actividades financieras,970880.0
2024,2.0,BOLIVAR,204.0,Echeandía,Actividades profesionales e inmobiliarias,778460.0
2024,2.0,BOLIVAR,204.0,Echeandía,Administración pública,3325130.0
2024,2.0,BOLIVAR,204.0,Echeandía,Enseñanza,6200380.0
2024,2.0,BOLIVAR,204.0,Echeandía,Salud,1001990.0
2024,2.0,BOLIVAR,204.0,Echeandía,Otros servicios,312520.0
2024,2.0,BOLIVAR,204.0,Echeandía,ECONOMÍA TOTAL,31935300.0
2024,2.0,BOLIVAR,205.0,San Miguel,"Agricultura, ganadería, silvicultura y pesca",71995050.0
2024,2.0,BOLIVAR,205.0,San Miguel,Explotación de minas y canteras,251850.0
2024,2.0,BOLIVAR,205.0,San Miguel,Manufactura,420030.0
2024,2.0,BOLIVAR,205.0,San Miguel,Suministro de electricidad y de agua,541830.0
2024,2.0,BOLIVAR,205.0,San Miguel,Construcción,2015450.0
2024,2.0,BOLIVAR,205.0,San Miguel,Comercio,3657720.0
2024,2.0,BOLIVAR,205.0,San Miguel,"Transporte, información y comunicaciones",573810.0
2024,2.0,BOLIVAR,205.0,San Miguel,Alojamiento y servicios de comida,109570.0
2024,2.0,BOLIVAR,205.0,San Miguel,Actividades financieras,5242070.0
2024,2.0,BOLIVAR,205.0,San Miguel,Actividades profesionales e inmobiliarias,1964100.0
2024,2.0,BOLIVAR,205.0,San Miguel,Administración pública,5989310.0
2024,2.0,BOLIVAR,205.0,San Miguel,Enseñanza,8785470.0
2024,2.0,BOLIVAR,205.0,San Miguel,Salud,2136970.0
2024,2.0,BOLIVAR,205.0,San Miguel,Otros servicios,496680.0
2024,2.0,BOLIVAR,205.0,San Miguel,ECONOMÍA TOTAL,104179910.0
2024,2.0,BOLIVAR,206.0,Caluma,"Agricultura, ganadería, silvicultura y pesca",18498430.0
2024,2.0,BOLIVAR,206.0,Caluma,Explotación de minas y canteras,0.0
2024,2.0,BOLIVAR,206.0,Caluma,Manufactura,449900.0
2024,2.0,BOLIVAR,206.0,Caluma,Suministro de electricidad y de agua,379890.0
2024,2.0,BOLIVAR,206.0,Caluma,Construcción,4305160.0
2024,2.0,BOLIVAR,206.0,Caluma,Comercio,9767280.0
2024,2.0,BOLIVAR,206.0,Caluma,"Transporte, información y comunicaciones",3656300.0
2024,2.0,BOLIVAR,206.0,Caluma,Alojamiento y servicios de comida,150330.0
2024,2.0,BOLIVAR,206.0,Caluma,Actividades financieras,1456140.0
2024,2.0,BOLIVAR,206.0,Caluma,Actividades profesionales e inmobiliarias,1765730.0
2024,2.0,BOLIVAR,206.0,Caluma,Administración pública,3440810.0
2024,2.0,BOLIVAR,206.0,Caluma,Enseñanza,7122120.0
2024,2.0,BOLIVAR,206.0,Caluma,Salud,630170.0
2024,2.0,BOLIVAR,206.0,Caluma,Otros servicios,1030069.9999999999
2024,2.0,BOLIVAR,206.0,Caluma,ECONOMÍA TOTAL,52652330.0
2024,2.0,BOLIVAR,207.0,Las Naves,"Agricultura, ganadería, silvicultura y pesca",94665970.0
2024,2.0,BOLIVAR,207.0,Las Naves,Explotación de minas y canteras,734370.0
2024,2.0,BOLIVAR,207.0,Las Naves,Manufactura,34530.0
2024,2.0,BOLIVAR,207.0,Las Naves,Suministro de electricidad y de agua,185260.0
2024,2.0,BOLIVAR,207.0,Las Naves,Construcción,664260.0
2024,2.0,BOLIVAR,207.0,Las Naves,Comercio,2546030.0
2024,2.0,BOLIVAR,207.0,Las Naves,"Transporte, información y comunicaciones",209020.0
2024,2.0,BOLIVAR,207.0,Las Naves,Alojamiento y servicios de comida,34990.0
2024,2.0,BOLIVAR,207.0,Las Naves,Actividades financieras,330970.0
2024,2.0,BOLIVAR,207.0,Las Naves,Actividades profesionales e inmobiliarias,605870.0
2024,2.0,BOLIVAR,207.0,Las Naves,Administración pública,2115780.0
2024,2.0,BOLIVAR,207.0,Las Naves,Enseñanza,3185510.0
2024,2.0,BOLIVAR,207.0,Las Naves,Salud,5850.0
2024,2.0,BOLIVAR,207.0,Las Naves,Otros servicios,156600.0
2024,2.0,BOLIVAR,207.0,Las Naves,ECONOMÍA TOTAL,105475010.0
2024,3.0,CANAR,301.0,Azogues,"Agricultura, ganadería, silvicultura y pesca",1941610.0
2024,3.0,CANAR,301.0,Azogues,Explotación de minas y canteras,595000.0
2024,3.0,CANAR,301.0,Azogues,Manufactura,24072100.0
2024,3.0,CANAR,301.0,Azogues,Suministro de electricidad y de agua,6411520.0
2024,3.0,CANAR,301.0,Azogues,Construcción,20035230.0
2024,3.0,CANAR,301.0,Azogues,Comercio,40217460.0
2024,3.0,CANAR,301.0,Azogues,"Transporte, información y comunicaciones",23396620.0
2024,3.0,CANAR,301.0,Azogues,Alojamiento y servicios de comida,1810560.0
2024,3.0,CANAR,301.0,Azogues,Actividades financieras,32535960.0
2024,3.0,CANAR,301.0,Azogues,Actividades profesionales e inmobiliarias,25398030.0
2024,3.0,CANAR,301.0,Azogues,Administración pública,40420810.0
2024,3.0,CANAR,301.0,Azogues,Enseñanza,54993030.0
2024,3.0,CANAR,301.0,Azogues,Salud,22150330.0
2024,3.0,CANAR,301.0,Azogues,Otros servicios,4640560.0
2024,3.0,CANAR,301.0,Azogues,ECONOMÍA TOTAL,298618820.0
2024,3.0,CANAR,302.0,Biblián,"Agricultura, ganadería, silvicultura y pesca",459490.0
2024,3.0,CANAR,302.0,Biblián,Explotación de minas y canteras,118530.0
2024,3.0,CANAR,302.0,Biblián,Manufactura,487610.0
2024,3.0,CANAR,302.0,Biblián,Suministro de electricidad y de agua,750310.0
2024,3.0,CANAR,302.0,Biblián,Construcción,3303400.0
2024,3.0,CANAR,302.0,Biblián,Comercio,7735320.0
2024,3.0,CANAR,302.0,Biblián,"Transporte, información y comunicaciones",2591040.0
2024,3.0,CANAR,302.0,Biblián,Alojamiento y servicios de comida,112340.0
2024,3.0,CANAR,302.0,Biblián,Actividades financieras,10671630.0
2024,3.0,CANAR,302.0,Biblián,Actividades profesionales e inmobiliarias,3280680.0
2024,3.0,CANAR,302.0,Biblián,Administración pública,12552020.0
2024,3.0,CANAR,302.0,Biblián,Enseñanza,2528750.0
2024,3.0,CANAR,302.0,Biblián,Salud,782780.0
2024,3.0,CANAR,302.0,Biblián,Otros servicios,481880.0
2024,3.0,CANAR,302.0,Biblián,ECONOMÍA TOTAL,45855780.0
2024,3.0,CANAR,303.0,Cañar,"Agricultura, ganadería, silvicultura y pesca",2999920.0
2024,3.0,CANAR,303.0,Cañar,Explotación de minas y canteras,25000.0
2024,3.0,CANAR,303.0,Cañar,Manufactura,5281430.0
2024,3.0,CANAR,303.0,Cañar,Suministro de electricidad y de agua,4282670.0
2024,3.0,CANAR,303.0,Cañar,Construcción,7016200.0
2024,3.0,CANAR,303.0,Cañar,Comercio,16071350.0
2024,3.0,CANAR,303.0,Cañar,"Transporte, información y comunicaciones",16622330.000000002
2024,3.0,CANAR,303.0,Cañar,Alojamiento y servicios de comida,244620.0
2024,3.0,CANAR,303.0,Cañar,Actividades financieras,16753560.000000002
2024,3.0,CANAR,303.0,Cañar,Actividades profesionales e inmobiliarias,7623660.0
2024,3.0,CANAR,303.0,Cañar,Administración pública,29741430.0
2024,3.0,CANAR,303.0,Cañar,Enseñanza,12640580.0
2024,3.0,CANAR,303.0,Cañar,Salud,2882000.0
2024,3.0,CANAR,303.0,Cañar,Otros servicios,1304450.0
2024,3.0,CANAR,303.0,Cañar,ECONOMÍA TOTAL,123489200.0
2024,3.0,CANAR,304.0,La Troncal,"Agricultura, ganadería, silvicultura y pesca",88283980.0
2024,3.0,CANAR,304.0,La Troncal,Explotación de minas y canteras,94740.0
2024,3.0,CANAR,304.0,La Troncal,Manufactura,96948590.0
2024,3.0,CANAR,304.0,La Troncal,Suministro de electricidad y de agua,5189910.0
2024,3.0,CANAR,304.0,La Troncal,Construcción,15669950.0
2024,3.0,CANAR,304.0,La Troncal,Comercio,37898260.0
2024,3.0,CANAR,304.0,La Troncal,"Transporte, información y comunicaciones",10871220.0
2024,3.0,CANAR,304.0,La Troncal,Alojamiento y servicios de comida,1320020.0
2024,3.0,CANAR,304.0,La Troncal,Actividades financieras,9416980.0
2024,3.0,CANAR,304.0,La Troncal,Actividades profesionales e inmobiliarias,9661460.0
2024,3.0,CANAR,304.0,La Troncal,Administración pública,34621070.0
2024,3.0,CANAR,304.0,La Troncal,Enseñanza,20795220.0
2024,3.0,CANAR,304.0,La Troncal,Salud,6533000.0
2024,3.0,CANAR,304.0,La Troncal,Otros servicios,2628630.0
2024,3.0,CANAR,304.0,La Troncal,ECONOMÍA TOTAL,339933030.0
2024,3.0,CANAR,305.0,El Tambo,"Agricultura, ganadería, silvicultura y pesca",240910.0
2024,3.0,CANAR,305.0,El Tambo,Explotación de minas y canteras,0.0
2024,3.0,CANAR,305.0,El Tambo,Manufactura,2381780.0
2024,3.0,CANAR,305.0,El Tambo,Suministro de electricidad y de agua,368140.0
2024,3.0,CANAR,305.0,El Tambo,Construcción,1916840.0
2024,3.0,CANAR,305.0,El Tambo,Comercio,5957490.0
2024,3.0,CANAR,305.0,El Tambo,"Transporte, información y comunicaciones",4781630.0
2024,3.0,CANAR,305.0,El Tambo,Alojamiento y servicios de comida,70410.0
2024,3.0,CANAR,305.0,El Tambo,Actividades financieras,2075750.0
2024,3.0,CANAR,305.0,El Tambo,Actividades profesionales e inmobiliarias,882280.0
2024,3.0,CANAR,305.0,El Tambo,Administración pública,7463970.0
2024,3.0,CANAR,305.0,El Tambo,Enseñanza,1860850.0
2024,3.0,CANAR,305.0,El Tambo,Salud,221200.0
2024,3.0,CANAR,305.0,El Tambo,Otros servicios,225250.0
2024,3.0,CANAR,305.0,El Tambo,ECONOMÍA TOTAL,28446500.0
2024,3.0,CANAR,306.0,Déleg,"Agricultura, ganadería, silvicultura y pesca",704540.0
2024,3.0,CANAR,306.0,Déleg,Explotación de minas y canteras,0.0
2024,3.0,CANAR,306.0,Déleg,Manufactura,94650.0
2024,3.0,CANAR,306.0,Déleg,Suministro de electricidad y de agua,306510.0
2024,3.0,CANAR,306.0,Déleg,Construcción,440700.0
2024,3.0,CANAR,306.0,Déleg,Comercio,500550.0
2024,3.0,CANAR,306.0,Déleg,"Transporte, información y comunicaciones",172100.0
2024,3.0,CANAR,306.0,Déleg,Alojamiento y servicios de comida,8039.999999999999
2024,3.0,CANAR,306.0,Déleg,Actividades financieras,375290.0
2024,3.0,CANAR,306.0,Déleg,Actividades profesionales e inmobiliarias,694770.0
2024,3.0,CANAR,306.0,Déleg,Administración pública,6049450.0
2024,3.0,CANAR,306.0,Déleg,Enseñanza,1020920.0
2024,3.0,CANAR,306.0,Déleg,Salud,173590.0
2024,3.0,CANAR,306.0,Déleg,Otros servicios,70070.0
2024,3.0,CANAR,306.0,Déleg,ECONOMÍA TOTAL,10611180.0
2024,3.0,CANAR,307.0,Suscal,"Agricultura, ganadería, silvicultura y pesca",54570.0
2024,3.0,CANAR,307.0,Suscal,Explotación de minas y canteras,0.0
2024,3.0,CANAR,307.0,Suscal,Manufactura,25790.0
2024,3.0,CANAR,307.0,Suscal,Suministro de electricidad y de agua,119140.0
2024,3.0,CANAR,307.0,Suscal,Construcción,555380.0
2024,3.0,CANAR,307.0,Suscal,Comercio,1734070.0
2024,3.0,CANAR,307.0,Suscal,"Transporte, información y comunicaciones",1248780.0
2024,3.0,CANAR,307.0,Suscal,Alojamiento y servicios de comida,20310.0
2024,3.0,CANAR,307.0,Suscal,Actividades financieras,1471130.0
2024,3.0,CANAR,307.0,Suscal,Actividades profesionales e inmobiliarias,228590.0
2024,3.0,CANAR,307.0,Suscal,Administración pública,3850950.0
2024,3.0,CANAR,307.0,Suscal,Enseñanza,883300.0
2024,3.0,CANAR,307.0,Suscal,Salud,14230.0
2024,3.0,CANAR,307.0,Suscal,Otros servicios,290740.0
2024,3.0,CANAR,307.0,Suscal,ECONOMÍA TOTAL,10496980.0
2024,4.0,CARCHI,401.0,Tulcán,"Agricultura, ganadería, silvicultura y pesca",33953320.0
2024,4.0,CARCHI,401.0,Tulcán,Explotación de minas y canteras,289220.0
2024,4.0,CARCHI,401.0,Tulcán,Manufactura,5470520.0
2024,4.0,CARCHI,401.0,Tulcán,Suministro de electricidad y de agua,3883150.0
2024,4.0,CARCHI,401.0,Tulcán,Construcción,18795530.0
2024,4.0,CARCHI,401.0,Tulcán,Comercio,46784890.0
2024,4.0,CARCHI,401.0,Tulcán,"Transporte, información y comunicaciones",61511370.0
2024,4.0,CARCHI,401.0,Tulcán,Alojamiento y servicios de comida,1387380.0
2024,4.0,CARCHI,401.0,Tulcán,Actividades financieras,26300130.0
2024,4.0,CARCHI,401.0,Tulcán,Actividades profesionales e inmobiliarias,19989520.0
2024,4.0,CARCHI,401.0,Tulcán,Administración pública,45348260.0
2024,4.0,CARCHI,401.0,Tulcán,Enseñanza,32558690.0
2024,4.0,CARCHI,401.0,Tulcán,Salud,9292850.0
2024,4.0,CARCHI,401.0,Tulcán,Otros servicios,6655140.0
2024,4.0,CARCHI,401.0,Tulcán,ECONOMÍA TOTAL,312219970.0
2024,4.0,CARCHI,402.0,Bolívar,"Agricultura, ganadería, silvicultura y pesca",37711080.0
2024,4.0,CARCHI,402.0,Bolívar,Explotación de minas y canteras,730530.0
2024,4.0,CARCHI,402.0,Bolívar,Manufactura,153100.0
2024,4.0,CARCHI,402.0,Bolívar,Suministro de electricidad y de agua,412230.0
2024,4.0,CARCHI,402.0,Bolívar,Construcción,596370.0
2024,4.0,CARCHI,402.0,Bolívar,Comercio,3462900.0
2024,4.0,CARCHI,402.0,Bolívar,"Transporte, información y comunicaciones",426040.0
2024,4.0,CARCHI,402.0,Bolívar,Alojamiento y servicios de comida,19220.0
2024,4.0,CARCHI,402.0,Bolívar,Actividades financieras,3944780.0
2024,4.0,CARCHI,402.0,Bolívar,Actividades profesionales e inmobiliarias,1068410.0
2024,4.0,CARCHI,402.0,Bolívar,Administración pública,7949190.0
2024,4.0,CARCHI,402.0,Bolívar,Enseñanza,2782010.0
2024,4.0,CARCHI,402.0,Bolívar,Salud,28700.0
2024,4.0,CARCHI,402.0,Bolívar,Otros servicios,132280.0
2024,4.0,CARCHI,402.0,Bolívar,ECONOMÍA TOTAL,59416840.0
2024,4.0,CARCHI,403.0,Espejo,"Agricultura, ganadería, silvicultura y pesca",27292860.0
2024,4.0,CARCHI,403.0,Espejo,Explotación de minas y canteras,390.0
2024,4.0,CARCHI,403.0,Espejo,Manufactura,921390.0
2024,4.0,CARCHI,403.0,Espejo,Suministro de electricidad y de agua,458570.0
2024,4.0,CARCHI,403.0,Espejo,Construcción,786110.0
2024,4.0,CARCHI,403.0,Espejo,Comercio,3482890.0
2024,4.0,CARCHI,403.0,Espejo,"Transporte, información y comunicaciones",1462960.0
2024,4.0,CARCHI,403.0,Espejo,Alojamiento y servicios de comida,28520.0
2024,4.0,CARCHI,403.0,Espejo,Actividades financieras,1056710.0
2024,4.0,CARCHI,403.0,Espejo,Actividades profesionales e inmobiliarias,1449270.0
2024,4.0,CARCHI,403.0,Espejo,Administración pública,10161890.0
2024,4.0,CARCHI,403.0,Espejo,Enseñanza,2548310.0
2024,4.0,CARCHI,403.0,Espejo,Salud,1812800.0
2024,4.0,CARCHI,403.0,Espejo,Otros servicios,491870.0
2024,4.0,CARCHI,403.0,Espejo,ECONOMÍA TOTAL,51954540.0
2024,4.0,CARCHI,404.0,Mira,"Agricultura, ganadería, silvicultura y pesca",13666160.0
2024,4.0,CARCHI,404.0,Mira,Explotación de minas y canteras,8410.0
2024,4.0,CARCHI,404.0,Mira,Manufactura,531130.0
2024,4.0,CARCHI,404.0,Mira,Suministro de electricidad y de agua,429410.0
2024,4.0,CARCHI,404.0,Mira,Construcción,364830.0
2024,4.0,CARCHI,404.0,Mira,Comercio,1567890.0
2024,4.0,CARCHI,404.0,Mira,"Transporte, información y comunicaciones",761900.0
2024,4.0,CARCHI,404.0,Mira,Alojamiento y servicios de comida,41450.0
2024,4.0,CARCHI,404.0,Mira,Actividades financieras,1051620.0
2024,4.0,CARCHI,404.0,Mira,Actividades profesionales e inmobiliarias,830610.0
2024,4.0,CARCHI,404.0,Mira,Administración pública,8659480.0
2024,4.0,CARCHI,404.0,Mira,Enseñanza,2632510.0
2024,4.0,CARCHI,404.0,Mira,Salud,255830.0
2024,4.0,CARCHI,404.0,Mira,Otros servicios,340780.0
2024,4.0,CARCHI,404.0,Mira,ECONOMÍA TOTAL,31142010.0
2024,4.0,CARCHI,405.0,Montúfar,"Agricultura, ganadería, silvicultura y pesca",48574740.0
2024,4.0,CARCHI,405.0,Montúfar,Explotación de minas y canteras,0.0
2024,4.0,CARCHI,405.0,Montúfar,Manufactura,4188290.0
2024,4.0,CARCHI,405.0,Montúfar,Suministro de electricidad y de agua,1156050.0
2024,4.0,CARCHI,405.0,Montúfar,Construcción,5396760.0
2024,4.0,CARCHI,405.0,Montúfar,Comercio,10525410.0
2024,4.0,CARCHI,405.0,Montúfar,"Transporte, información y comunicaciones",4606510.0
2024,4.0,CARCHI,405.0,Montúfar,Alojamiento y servicios de comida,277350.0
2024,4.0,CARCHI,405.0,Montúfar,Actividades financieras,5554700.0
2024,4.0,CARCHI,405.0,Montúfar,Actividades profesionales e inmobiliarias,2624320.0
2024,4.0,CARCHI,405.0,Montúfar,Administración pública,14501140.0
2024,4.0,CARCHI,405.0,Montúfar,Enseñanza,6174280.0
2024,4.0,CARCHI,405.0,Montúfar,Salud,1885040.0
2024,4.0,CARCHI,405.0,Montúfar,Otros servicios,1272960.0
2024,4.0,CARCHI,405.0,Montúfar,ECONOMÍA TOTAL,106737550.0
2024,4.0,CARCHI,406.0,San Pedro de Huaca,"Agricultura, ganadería, silvicultura y pesca",2400120.0
2024,4.0,CARCHI,406.0,San Pedro de Huaca,Explotación de minas y canteras,0.0
2024,4.0,CARCHI,406.0,San Pedro de Huaca,Manufactura,4231860.0
2024,4.0,CARCHI,406.0,San Pedro de Huaca,Suministro de electricidad y de agua,227720.0
2024,4.0,CARCHI,406.0,San Pedro de Huaca,Construcción,182460.0
2024,4.0,CARCHI,406.0,San Pedro de Huaca,Comercio,1421420.0
2024,4.0,CARCHI,406.0,San Pedro de Huaca,"Transporte, información y comunicaciones",868630.0
2024,4.0,CARCHI,406.0,San Pedro de Huaca,Alojamiento y servicios de comida,10440.0
2024,4.0,CARCHI,406.0,San Pedro de Huaca,Actividades financieras,2129800.0
2024,4.0,CARCHI,406.0,San Pedro de Huaca,Actividades profesionales e inmobiliarias,751860.0
2024,4.0,CARCHI,406.0,San Pedro de Huaca,Administración pública,5114890.0
2024,4.0,CARCHI,406.0,San Pedro de Huaca,Enseñanza,1671950.0
2024,4.0,CARCHI,406.0,San Pedro de Huaca,Salud,32250.0
2024,4.0,CARCHI,406.0,San Pedro de Huaca,Otros servicios,139790.0
2024,4.0,CARCHI,406.0,San Pedro de Huaca,ECONOMÍA TOTAL,19183190.0
2024,5.0,COTOPAXI,501.0,Latacunga,"Agricultura, ganadería, silvicultura y pesca",393060920.0
2024,5.0,COTOPAXI,501.0,Latacunga,Explotación de minas y canteras,1961130.0
2024,5.0,COTOPAXI,501.0,Latacunga,Manufactura,199769920.0
2024,5.0,COTOPAXI,501.0,Latacunga,Suministro de electricidad y de agua,17197980.0
2024,5.0,COTOPAXI,501.0,Latacunga,Construcción,50147160.0
2024,5.0,COTOPAXI,501.0,Latacunga,Comercio,145325700.0
2024,5.0,COTOPAXI,501.0,Latacunga,"Transporte, información y comunicaciones",79475550.0
2024,5.0,COTOPAXI,501.0,Latacunga,Alojamiento y servicios de comida,7904380.0
2024,5.0,COTOPAXI,501.0,Latacunga,Actividades financieras,49677810.0
2024,5.0,COTOPAXI,501.0,Latacunga,Actividades profesionales e inmobiliarias,58560650.0
2024,5.0,COTOPAXI,501.0,Latacunga,Administración pública,95409020.0
2024,5.0,COTOPAXI,501.0,Latacunga,Enseñanza,72355820.0
2024,5.0,COTOPAXI,501.0,Latacunga,Salud,35753960.0
2024,5.0,COTOPAXI,501.0,Latacunga,Otros servicios,14177210.0
2024,5.0,COTOPAXI,501.0,Latacunga,ECONOMÍA TOTAL,1220777210.0
2024,5.0,COTOPAXI,502.0,La Maná,"Agricultura, ganadería, silvicultura y pesca",100250650.0
2024,5.0,COTOPAXI,502.0,La Maná,Explotación de minas y canteras,972980.0
2024,5.0,COTOPAXI,502.0,La Maná,Manufactura,4059540.0
2024,5.0,COTOPAXI,502.0,La Maná,Suministro de electricidad y de agua,1852900.0
2024,5.0,COTOPAXI,502.0,La Maná,Construcción,11671910.0
2024,5.0,COTOPAXI,502.0,La Maná,Comercio,26178940.0
2024,5.0,COTOPAXI,502.0,La Maná,"Transporte, información y comunicaciones",6038690.0
2024,5.0,COTOPAXI,502.0,La Maná,Alojamiento y servicios de comida,1386040.0
2024,5.0,COTOPAXI,502.0,La Maná,Actividades financieras,6081970.0
2024,5.0,COTOPAXI,502.0,La Maná,Actividades profesionales e inmobiliarias,6996690.0
2024,5.0,COTOPAXI,502.0,La Maná,Administración pública,22516930.0
2024,5.0,COTOPAXI,502.0,La Maná,Enseñanza,16082310.0
2024,5.0,COTOPAXI,502.0,La Maná,Salud,1480690.0
2024,5.0,COTOPAXI,502.0,La Maná,Otros servicios,1912430.0
2024,5.0,COTOPAXI,502.0,La Maná,ECONOMÍA TOTAL,207482670.0
2024,5.0,COTOPAXI,503.0,Pangua,"Agricultura, ganadería, silvicultura y pesca",35092260.0
2024,5.0,COTOPAXI,503.0,Pangua,Explotación de minas y canteras,310.0
2024,5.0,COTOPAXI,503.0,Pangua,Manufactura,536520.0
2024,5.0,COTOPAXI,503.0,Pangua,Suministro de electricidad y de agua,329000.0
2024,5.0,COTOPAXI,503.0,Pangua,Construcción,1207470.0
2024,5.0,COTOPAXI,503.0,Pangua,Comercio,3733480.0
2024,5.0,COTOPAXI,503.0,Pangua,"Transporte, información y comunicaciones",757990.0
2024,5.0,COTOPAXI,503.0,Pangua,Alojamiento y servicios de comida,79520.0
2024,5.0,COTOPAXI,503.0,Pangua,Actividades financieras,2072130.0
2024,5.0,COTOPAXI,503.0,Pangua,Actividades profesionales e inmobiliarias,1977730.0
2024,5.0,COTOPAXI,503.0,Pangua,Administración pública,9842480.0
2024,5.0,COTOPAXI,503.0,Pangua,Enseñanza,5463330.0
2024,5.0,COTOPAXI,503.0,Pangua,Salud,1017520.0
2024,5.0,COTOPAXI,503.0,Pangua,Otros servicios,153600.0
2024,5.0,COTOPAXI,503.0,Pangua,ECONOMÍA TOTAL,62263340.0
2024,5.0,COTOPAXI,504.0,Pujilí,"Agricultura, ganadería, silvicultura y pesca",26362240.0
2024,5.0,COTOPAXI,504.0,Pujilí,Explotación de minas y canteras,0.0
2024,5.0,COTOPAXI,504.0,Pujilí,Manufactura,2185550.0
2024,5.0,COTOPAXI,504.0,Pujilí,Suministro de electricidad y de agua,1146000.0
2024,5.0,COTOPAXI,504.0,Pujilí,Construcción,5926830.0
2024,5.0,COTOPAXI,504.0,Pujilí,Comercio,8018230.0
2024,5.0,COTOPAXI,504.0,Pujilí,"Transporte, información y comunicaciones",4491520.0
2024,5.0,COTOPAXI,504.0,Pujilí,Alojamiento y servicios de comida,589450.0
2024,5.0,COTOPAXI,504.0,Pujilí,Actividades financieras,5941730.0
2024,5.0,COTOPAXI,504.0,Pujilí,Actividades profesionales e inmobiliarias,6054290.0
2024,5.0,COTOPAXI,504.0,Pujilí,Administración pública,29553850.0
2024,5.0,COTOPAXI,504.0,Pujilí,Enseñanza,12248610.0
2024,5.0,COTOPAXI,504.0,Pujilí,Salud,4372520.0
2024,5.0,COTOPAXI,504.0,Pujilí,Otros servicios,1818070.0
2024,5.0,COTOPAXI,504.0,Pujilí,ECONOMÍA TOTAL,108708890.0
2024,5.0,COTOPAXI,505.0,Salcedo,"Agricultura, ganadería, silvicultura y pesca",33294460.0
2024,5.0,COTOPAXI,505.0,Salcedo,Explotación de minas y canteras,103270.0
2024,5.0,COTOPAXI,505.0,Salcedo,Manufactura,19319450.0
2024,5.0,COTOPAXI,505.0,Salcedo,Suministro de electricidad y de agua,2362900.0
2024,5.0,COTOPAXI,505.0,Salcedo,Construcción,15090840.0
2024,5.0,COTOPAXI,505.0,Salcedo,Comercio,23708220.0
2024,5.0,COTOPAXI,505.0,Salcedo,"Transporte, información y comunicaciones",11110040.0
2024,5.0,COTOPAXI,505.0,Salcedo,Alojamiento y servicios de comida,1855270.0
2024,5.0,COTOPAXI,505.0,Salcedo,Actividades financieras,12824310.0
2024,5.0,COTOPAXI,505.0,Salcedo,Actividades profesionales e inmobiliarias,9287160.0
2024,5.0,COTOPAXI,505.0,Salcedo,Administración pública,25482770.0
2024,5.0,COTOPAXI,505.0,Salcedo,Enseñanza,14334140.0
2024,5.0,COTOPAXI,505.0,Salcedo,Salud,3490290.0
2024,5.0,COTOPAXI,505.0,Salcedo,Otros servicios,2505380.0
2024,5.0,COTOPAXI,505.0,Salcedo,ECONOMÍA TOTAL,174768500.0
2024,5.0,COTOPAXI,506.0,Saquisilí,"Agricultura, ganadería, silvicultura y pesca",10902260.0
2024,5.0,COTOPAXI,506.0,Saquisilí,Explotación de minas y canteras,0.0
